order_id,order_date,customer_id,product_id,region,sales_amount,quantity,discount
2596,2024-03-01,C1679,P233,south,226.7,1,0.1
2597,2022-06-22,C1632,P257,SOUTH,405.03,2,0.1
2598,2023-04-18,C1040,P395,SOUTH,87.77,3,0.15
2599,2022-06-05,C1473,P384,north,784.66,5,0.2
2600,2022-06-16,C1712,P382,west,484.37,5,0.1
2601,2023-01-23,C1070,P313,North,340.64,1,0.05
2602,2023-11-01,C1136,P359,Wst,982.25,5,0.0
2603,2023-11-21,C1115,P272,SOUTH,138.83,5,0.15
2604,2022-06-21,C2130,P467,EAST,960.47,4,0.2
2605,2023-06-22,C2075,P457,SOUTH,241.63,1,0.2
2606,2024-03-08,C1957,P462,East,765.57,4,0.2
2607,2022-03-02,C2183,P253,north,156.0,4,0.0
2608,2024-04-27,C1870,P203,West,207.45,1,0.2
2609,2023-06-01,C1602,P229,NORTH,557.27,4,0.2
2610,2023-03-07,C2192,P300,north,907.34,4,0.15
2611,2023-08-13,C2076,P450,West,218.76,3,0.2
2612,2024-04-27,C1418,P250,south,725.52,4,0.1
2613,2022-08-11,C2155,P415,SOUTH,97.56,3,0.1
2614,2024-05-14,C2169,P425,South,387.53,4,0.0
2615,2022-02-19,C1983,P359,SOUTH,326.47,5,0.1
2616,2022-08-03,C2140,P326,east,577.33,5,0.15
2617,2024-03-28,C1595,P250,south,935.7,1,0.2
2618,2022-09-18,C1783,P442,North,701.26,1,0.0
2619,2024-06-03,C1169,P450,South,606.85,3,0.2
2620,2024-01-05,C1875,P385,South,506.51,2,0.15
2621,2023-08-14,C1262,P358,south,207.06,5,0.15
2622,,C1878,P252,SOUTH,776.31,4,0.05
2623,2024-03-21,C1824,P211,NORTH,-451.5,5,0.2
2624,2023-01-09,C1753,P284,SOUTH,107.25,2,0.1
2625,2024-04-13,C1995,P294,north,85.02,5,0.15
2626,2023-06-16,C1188,P396,NORTH,516.53,5,0.1
2627,2022-05-23,C2177,P445,south,411.56,5,0.2
2628,2022-04-19,C2018,P354,east,834.01,2,0.1
2629,2022-07-16,C1530,P365,SOUTH,812.72,5,0.2
2630,2024-02-09,C1874,P363,east,87.85,1,0.1
2631,2023-12-18,C2037,P386,West,523.21,3,0.15
2632,2023-06-20,C2098,P356,east,489.04,1,0.0
2633,2022-03-03,C1624,P464,EAST,746.9,4,0.0
2634,2024-04-19,C1746,P355,east,124.26,1,0.0
2635,2022-07-07,C2156,P357,west,933.39,1,0.1
2636,2024-04-09,C1800,P457,north,379.39,4,0.1
2637,2023-10-06,C1118,P409,East,573.91,5,0.15
2638,2023-05-14,C1335,P314,west,604.18,2,0.1
2639,2023-04-25,C1940,P449,east,170.08,1,0.05
2640,2023-11-04,C1556,P297,East,780.02,5,0.15
2641,2023-01-23,C1085,P290,EAST,408.16,5,0.15
2642,2023-01-14,,P476,north,781.23,1,0.15
2643,2023-05-08,C1559,P223,South,53.21,1,0.15
2644,2022-09-10,C1003,P452,WEST,119.3,4,0.0
2645,2022-08-30,C1772,P399,South,885.8,5,0.15
2646,2022-05-29,C2105,P403,NORTH,982.2,2,0.15
2647,2022-08-24,C1389,P450,south,762.5,4,0.1
2648,2022-03-04,C1544,P267,east,135.56,4,0.1
2649,2022-11-23,C2027,P298,East,787.09,3,0.1
2650,2022-08-16,C1480,P314,West,432.07,4,0.0
2651,2024-05-15,C1188,P354,North,209.31,5,0.0
2652,2023-02-16,C1557,P388,WEST,106.32,3,0.2
2653,2023-04-11,C2083,P309,west,534.37,3,0.15
2654,2024-01-04,C1527,P372,NORTH,765.9,1,0.0
2655,2024-03-19,C2004,P318,South,470.93,3,0.0
2656,2023-01-15,C1644,P472,Wst,659.67,5,0.0
2657,,C1596,P237,south,454.87,2,1.5
2658,2023-12-24,C1503,P316,EAST,54.82,4,0.05
2659,2023-06-23,C1073,P439,Wst,147.98,1,0.0
2660,2023-11-02,C1272,P326,South,540.4,3,0.05
2661,2022-03-22,C1757,P397,South,640.13,5,0.0
2662,2023-07-28,C1815,P309,NORTH,530.23,1,0.1
2663,2023-06-12,C1954,P380,West,739.41,1,0.0
2664,2024-02-17,C1611,P397,South,399.21,3,0.05
2665,2023-08-28,C1830,P349,east,771.57,4,0.05
2666,2023-01-08,C1304,P245,NORTH,807.39,3,0.05
2667,2024-02-26,C1856,P489,South,624.0,5,0.1
2668,2022-04-10,C2051,P497,NORTH,551.21,3,0.1
2669,2022-05-16,C1119,P242,SOUTH,107.19,1,0.05
2670,2022-11-13,C2187,P431,south,147.49,2,0.0
2671,2022-03-14,C1013,P447,SOUTH,991.56,3,0.2
2672,2022-09-09,C1978,P459,East,440.42,3,0.05
2673,2024-02-20,C1359,P277,NORTH,68.41,5,0.1
2674,2023-04-14,C1404,P493,south,362.08,3,0.05
2675,2024-01-28,C1049,P277,East,789.84,3,0.2
2676,2022-10-10,C1708,P322,east,984.01,2,0.15
2677,2022-11-20,C1595,P291,West,752.74,3,0.1
2678,2023-06-25,C1297,P220,West,159.5,5,0.2
2679,2023-03-03,C1928,P361,SOUTH,340.58,4,0.1
2680,2024-02-22,C2053,P421,west,899.1,1,0.15
2681,2022-12-14,C1670,P396,NORTH,861.69,3,0.1
2682,2022-05-29,C2183,P312,South,578.07,5,0.15
2683,2023-10-06,C1720,P215,WEST,639.35,5,0.15
2684,2022-01-10,C1226,P254,south,173.28,1,0.0
2685,2023-04-13,C1015,P442,south,693.89,1,0.15
2686,2022-06-30,,P293,east,741.91,3,0.15
2687,2022-05-16,C1599,P300,east,949.29,3,0.05
2688,2023-06-19,C2053,P454,Wst,226.81,4,0.2
2689,2024-05-15,C1242,P297,west,422.65,3,0.05
2690,2023-02-18,C1818,P399,WEST,851.55,5,0.2
2691,2022-10-20,C1428,P495,south,338.09,1,0.05
2692,2022-07-13,C1441,P372,south,868.36,4,1.5
2693,2023-04-29,C2181,P480,North,958.1,1,0.0
2694,2023-12-28,C1711,P313,East,978.31,3,0.2
2695,2023-07-03,C1789,P374,north,788.66,3,0.0
2696,2023-10-24,C1929,P307,south,99999.0,3,0.15
2697,2022-04-28,C1273,P474,North,116.62,5,0.15
2698,2023-11-12,C1001,P344,west,493.42,5,1.5
2699,2024-05-18,C1512,P295,WEST,987.11,5,0.05
2700,2022-11-01,C1918,P403,South,293.71,5,0.05
2701,2024-04-14,C1087,P312,East,970.37,1,0.05
2702,2022-02-25,C2130,P208,east,826.05,1,0.0
2703,2023-11-14,C2013,P210,NORTH,550.19,2,0.15
2704,2024-01-03,C1991,P385,NORTH,530.75,1,0.15
2705,2023-10-10,C1472,P479,Wst,660.78,3,0.05
2706,2024-01-30,C1448,P412,west,889.46,2,0.0
2707,2023-07-20,C1659,P417,North,661.74,2,0.15
2708,2023-01-19,C1675,P372,NORTH,101.07,4,0.2
2709,2023-05-16,C1660,P459,EAST,592.36,5,0.1
2710,,C1864,P489,south,380.08,1,0.2
2711,2024-02-26,C1389,P365,north,62.42,4,0.2
2712,2023-09-22,C1375,P336,EAST,514.56,5,0.1
2713,2023-08-19,C2160,P322,south,110.0,5,0.0
2714,2023-09-01,C1499,P318,North,958.86,2,0.15
2715,2024-06-14,C2059,P468,East,370.72,3,1.5
2716,2024-04-04,C1123,P301,NORTH,998.1,5,0.2
2717,2023-11-16,C1720,P391,south,880.25,4,0.2
2718,2023-12-12,C1779,P467,WEST,606.49,1,0.2
2719,2022-05-26,C1290,P224,EAST,123.5,3,0.05
2720,2022-11-23,C1328,P473,east,358.72,4,0.2
2721,2022-06-06,C1507,P388,east,140.96,1,0.0
2722,2023-06-16,,P487,SOUTH,374.91,5,0.05
2723,2023-09-04,C1767,P433,North,503.13,3,0.15
2724,2023-02-20,C1095,P467,east,724.03,1,0.2
2725,2024-02-20,C1273,P237,south,859.59,1,0.05
2726,2023-05-27,C1817,P330,West,774.66,4,0.05
2727,2023-03-17,,P419,west,762.78,3,0.05
2728,2022-05-18,C1999,P238,East,846.16,5,0.1
2729,2022-06-01,C1836,P433,EAST,426.04,2,0.1
2730,2024-01-26,C1819,P460,North,627.46,1,0.05
2731,2024-05-07,C1599,P343,North,51.03,5,0.05
2732,2022-12-27,C1398,P422,Wst,959.44,1,0.2
2733,2023-05-23,C1606,P476,east,864.79,2,0.0
2734,2022-05-21,C1336,P453,east,899.31,5,0.0
2735,2022-04-20,C1295,P270,NORTH,292.43,3,0.15
2736,2024-02-20,C2109,P295,South,790.42,4,0.2
2737,2023-10-22,C1700,P406,east,830.78,5,0.15
2738,2024-03-27,C1718,P348,West,99999.0,4,0.15
2739,2023-12-20,C2106,P242,south,537.39,3,0.2
2740,2023-07-31,C1719,P485,east,492.32,1,0.0
2741,2022-09-05,C1927,P204,north,314.3,4,0.0
2742,2022-06-16,C1301,P319,West,527.37,3,0.2
2743,2023-05-04,C1452,P408,South,973.43,1,0.05
2744,2022-05-22,C2096,P322,south,883.99,4,0.0
2745,2022-03-10,C2028,P299,East,441.14,4,0.1
2746,2023-11-12,C1516,P337,Wst,738.43,1,0.0
2747,2023-09-27,C1309,P300,SOUTH,407.05,1,0.1
2748,2022-11-18,C1156,P233,east,107.52,2,0.1
2749,2022-10-03,C1347,P264,north,76.83,1,0.0
2750,2023-02-17,C2126,P405,East,712.36,4,0.0
2751,2023-10-04,C1589,P226,south,757.55,2,0.05
2752,2024-03-10,C1869,P358,east,891.2,5,0.1
2753,2022-01-02,C1565,P353,NORTH,805.18,4,0.15
2754,2023-05-07,C1186,P428,Wst,388.63,1,0.15
2755,2023-08-07,C1594,P450,east,643.4,1,0.05
2756,2024-04-02,C1217,P284,SOUTH,322.67,5,0.1
2757,2022-05-01,C1237,P214,SOUTH,136.96,4,0.1
2758,2024-05-20,C1717,P342,east,317.21,5,0.2
2759,2022-01-22,C1746,P376,NORTH,99999.0,5,0.15
2760,,C1114,P341,West,289.62,3,0.2
2761,2023-01-15,C2100,P270,SOUTH,763.87,4,0.0
2762,2023-06-19,C1470,P308,north,275.26,4,0.05
2763,2024-03-29,C1658,P403,EAST,524.67,5,0.0
2764,2022-01-07,C2096,P265,east,416.2,4,0.15
2765,2023-01-05,C1763,P348,west,789.47,2,0.2
2766,2023-01-16,C1139,P458,South,413.42,2,0.05
2767,2022-03-07,C2156,P206,EAST,885.9,5,0.0
2768,,C2177,P313,west,393.28,5,0.05
2769,2022-10-01,C1158,P490,EAST,242.77,2,0.05
2770,2022-10-26,C1189,P471,EAST,316.94,4,0.15
2771,2022-03-26,C2194,P414,South,503.46,5,0.05
2772,2022-09-21,C2118,P297,SOUTH,381.12,3,0.0
2773,2023-03-10,C2005,P418,South,398.7,5,0.15
2774,2023-12-15,C1618,P246,SOUTH,100.22,4,0.2
2775,2023-11-08,C1299,P366,north,713.41,1,0.15
2776,2023-02-28,C1662,P455,South,311.91,3,0.1
2777,2023-02-22,C1623,P364,south,409.75,3,0.05
2778,2022-01-11,C2039,P468,east,613.04,1,0.2
2779,2022-08-24,C1673,P370,South,974.02,3,0.2
2780,2023-05-27,C1031,P441,west,581.57,1,0.15
2781,2022-10-01,C1096,P499,NORTH,400.33,2,0.0
2782,2023-12-14,C2046,P218,North,306.64,1,0.15
2783,2023-05-06,C2076,P376,west,750.95,3,0.0
2784,2022-01-14,C2031,P235,south,497.8,2,0.2
2785,2023-10-22,C2140,P253,East,625.44,3,0.15
2786,2023-01-16,C1524,P363,West,225.19,3,0.05
2787,2023-10-27,C1727,P409,west,232.77,1,0.1
2788,2024-05-25,C1998,P348,east,638.91,4,0.15
2789,2023-12-21,C1911,P335,SOUTH,377.66,5,0.15
2790,2024-05-01,C1927,P472,EAST,99999.0,1,0.1
2791,2023-05-10,C1066,P423,SOUTH,602.83,3,0.15
2792,2024-02-16,C1987,P447,west,936.26,2,0.2
2793,2023-04-08,C1897,P315,NORTH,578.37,2,0.15
2794,2024-01-04,C1138,P484,East,978.06,4,0.1
2795,2022-04-18,C1677,P490,North,237.21,1,0.1
2796,2022-03-22,C1729,P249,East,249.35,3,0.05
2797,2024-03-23,C1957,P219,South,924.96,2,0.1
2798,2024-01-10,C1026,P236,East,881.83,2,0.05
2799,2023-03-01,C1960,P464,North,593.11,3,0.0
2800,2022-08-29,C1402,P479,NORTH,669.64,5,0.15
2801,2023-08-20,C1651,P431,Wst,318.49,5,0.0
2802,2023-11-02,C2151,P378,EAST,242.29,2,0.15
2803,2022-09-03,C2173,P450,North,258.13,5,0.05
2804,2024-01-19,C1575,P282,West,513.66,4,0.15
2805,2023-04-18,C1134,P345,NORTH,482.84,2,0.0
2806,2024-01-06,C2048,P428,east,696.3,2,0.05
2807,2023-02-14,C1709,P327,West,752.89,3,0.0
2808,2023-06-27,C1331,P312,West,252.76,5,0.0
2809,2023-09-02,C2114,P360,East,404.28,2,0.1
2810,2024-05-20,C1394,P473,West,448.83,5,0.2
2811,2024-05-17,C1343,P329,NORTH,295.32,5,0.05
2812,2023-12-23,C1300,P317,East,813.14,4,0.0
2813,2022-06-11,C1617,P329,north,893.94,1,0.05
2814,2023-02-20,C1129,P303,West,93.1,4,1.5
2815,,C1588,P238,east,207.99,4,0.05
2816,2023-02-13,C2053,P229,east,215.8,5,0.05
2817,2022-08-03,C1650,P489,East,204.39,2,0.15
2818,2022-02-16,C1715,P452,NORTH,799.03,1,0.0
2819,2023-01-11,C1157,P201,EAST,622.65,3,0.05
2820,2023-05-10,C1532,P230,Wst,962.96,2,0.2
2821,2024-01-31,C1959,P336,south,616.77,5,1.5
2822,2022-04-19,C1104,P363,east,676.88,3,0.2
2823,2022-05-08,C1220,P348,East,380.0,3,0.1
2824,2023-11-15,C1430,P301,SOUTH,989.89,1,0.15
2825,2022-10-27,C1525,P335,East,452.86,4,0.15
2826,2024-01-11,C1021,P359,East,234.57,3,0.2
2827,2022-06-08,C1820,P302,EAST,867.81,2,0.0
2828,2022-05-08,C1169,P465,NORTH,679.87,5,0.2
2829,2022-11-30,C1158,P486,SOUTH,827.13,2,0.0
2830,2023-09-21,C1775,P214,west,774.78,1,0.0
2831,2023-05-04,C1246,P261,SOUTH,693.52,3,0.1
2832,,C1639,P424,Wst,152.07,5,0.2
2833,2023-02-27,C1769,P294,NORTH,-980.62,5,0.1
2834,2022-08-28,C1651,P296,south,804.07,2,0.0
2835,,C1660,P390,Wst,531.49,4,0.05
2836,2022-06-22,C1408,P276,NORTH,674.55,5,0.2
2837,2022-05-01,C1415,P224,SOUTH,320.64,3,0.0
2838,2023-02-05,C1256,P224,west,999.55,2,0.1
2839,2023-06-12,C1214,P394,south,455.54,3,0.05
2840,2024-04-20,C1526,P398,South,272.14,2,1.5
2841,2022-11-28,C1684,P286,North,-426.07,3,0.0
2842,2035-01-01,C1014,P488,WEST,532.55,2,0.15
2843,2023-01-01,C1149,P441,East,618.96,3,0.1
2844,2023-04-22,C1486,P324,South,810.79,4,0.0
2845,2023-11-21,C1108,P256,EAST,538.87,1,0.2
2846,2022-11-28,C1560,P369,West,651.27,1,0.1
2847,2022-01-29,C1473,P381,East,914.84,3,0.2
2848,2024-01-12,C1760,P271,West,462.28,4,0.2
2849,2022-04-12,C1013,P366,south,316.38,2,0.05
2850,2035-01-01,C1324,P241,west,342.33,4,0.0
2851,2023-04-29,C1685,P387,SOUTH,334.58,2,0.2
2852,2024-03-27,C1771,P447,Wst,317.18,2,0.1
2853,2022-06-16,C1056,P375,east,716.73,1,0.05
2854,2022-12-10,C1249,P213,west,333.01,4,0.05
2855,2023-07-23,C2030,P375,SOUTH,290.56,1,0.0
2856,2022-10-12,C2086,P410,north,560.5,5,0.2
2857,2022-05-05,C1928,P331,South,225.28,3,0.0
2858,2022-10-06,C1156,P231,WEST,248.75,4,0.05
2859,2022-09-25,C1245,P455,East,88.69,5,0.1
2860,2022-01-28,C1051,P323,West,88.28,2,0.15
2861,2024-02-12,C1260,P468,North,75.26,2,0.0
2862,2023-04-13,C1155,P310,east,441.65,3,0.05
2863,2023-07-24,C1132,P433,north,153.56,2,0.15
2864,2022-03-04,C1267,P497,North,534.48,5,0.0
2865,2023-07-29,C1052,P410,East,131.56,5,0.1
2866,2023-01-17,C2081,P287,SOUTH,712.88,2,0.05
2867,2024-01-23,C1438,P493,SOUTH,622.17,3,0.05
2868,2024-03-02,C1523,P278,North,684.83,3,0.05
2869,2023-11-04,C1294,P297,East,982.47,4,0.05
2870,2022-10-09,C1013,P274,South,776.56,2,0.1
2871,2022-01-31,C1320,P434,north,556.22,1,0.0
2872,2022-12-01,C1039,P476,south,877.84,1,0.0
2873,2023-07-12,C1800,P342,South,374.04,5,0.1
2874,2023-03-04,C1166,P406,South,650.68,5,0.2
2875,2022-06-30,C1642,P250,south,480.75,1,0.05
2876,2023-09-21,,P378,West,532.92,1,0.05
2877,2023-04-22,C1518,P328,south,316.01,5,0.2
2878,2024-04-19,C2060,P282,West,213.31,1,1.5
2879,,C2005,P204,West,326.1,1,0.1
2880,2024-01-03,C1281,P273,North,995.51,1,0.2
2881,,C1817,P241,East,314.57,4,0.15
2882,2022-07-07,C1074,P493,NORTH,204.23,3,0.1
2883,,C2064,P411,south,959.51,4,0.0
2884,2022-11-25,C1130,P244,north,771.26,5,0.1
2885,2022-09-11,C1787,P360,EAST,172.67,3,0.05
2886,2023-06-08,C1234,P423,East,191.63,1,0.05
2887,2023-03-02,,P269,SOUTH,626.17,2,0.2
2888,2023-11-09,C2152,P356,Wst,125.78,2,0.2
2889,2024-02-01,C1384,P360,North,963.99,1,0.0
2890,2023-12-11,C1160,P252,south,390.02,4,0.05
2891,2024-02-02,C1800,P241,EAST,150.93,1,0.2
2892,2023-03-23,C1638,P373,EAST,585.63,5,0.1
2893,2023-08-30,C1287,P386,South,447.38,4,0.0
2894,2022-09-22,C2148,P484,NORTH,403.58,1,0.1
2895,2023-07-08,C1008,P205,south,707.44,3,0.2
2896,2022-02-26,C1271,P211,South,295.68,1,0.1
2897,2022-03-29,C1122,P261,East,367.49,3,0.05
2898,2023-12-22,C1166,P326,North,779.0,4,0.15
2899,2023-09-27,C1722,P288,WEST,925.61,5,0.2
2900,2024-05-01,C1663,P332,North,471.05,1,0.1
2901,2022-04-19,C1971,P430,East,342.59,5,0.0
2902,2022-06-05,C1787,P490,west,598.86,1,0.0
2903,2023-12-27,C1403,P489,south,962.35,1,0.05
2904,2023-05-31,C2078,P342,EAST,198.94,2,0.15
2905,2022-09-05,C1345,P494,North,514.31,3,0.05
2906,2023-06-05,C1409,P362,west,246.71,2,0.0
2907,2022-01-05,C1338,P375,East,987.0,3,0.05
2908,2022-10-03,C1618,P281,SOUTH,398.33,5,0.0
2909,2023-10-07,C1547,P429,EAST,969.29,2,0.2
2910,2022-02-20,C1100,P444,WEST,213.67,5,0.1
2911,2023-07-05,C1948,P244,WEST,464.12,5,0.05
2912,2022-08-19,C1998,P434,south,425.8,3,0.05
2913,2022-07-27,C1517,P219,NORTH,568.81,2,0.15
2914,2022-03-27,C2063,P467,NORTH,79.99,3,0.1
2915,2023-05-30,C1128,P295,WEST,304.34,5,0.1
2916,2023-05-23,C1980,P381,east,552.38,4,0.05
2917,2022-07-22,C1115,P254,South,513.78,2,0.0
2918,2022-03-14,C1623,P410,east,611.8,2,0.05
2919,2024-06-19,C2104,P403,East,-158.92,4,0.2
2920,2022-07-16,C1127,P489,North,916.92,1,0.15
2921,2022-10-16,,P385,south,440.77,3,0.2
2922,2022-05-15,,P271,WEST,684.58,3,0.05
2923,2023-02-24,C1108,P226,North,456.28,1,1.5
2924,2024-03-01,C1192,P484,Wst,968.28,5,0.05
2925,2023-01-21,C1235,P293,East,742.88,1,0.15
2926,2024-01-26,C2094,P368,West,493.73,1,0.15
2927,,C1208,P235,SOUTH,704.15,1,0.1
2928,2024-02-01,C1495,P259,east,815.4,5,0.2
2929,2023-01-03,C1832,P455,north,708.49,4,0.1
2930,2023-02-08,C1564,P439,NORTH,115.36,2,0.15
2931,2024-04-19,C1859,P200,Wst,462.87,5,0.2
2932,2022-06-10,C1344,P351,NORTH,188.93,3,1.5
2933,2023-11-28,C1966,P291,Wst,896.92,1,0.1
2934,,C1715,P371,SOUTH,389.99,4,0.15
2935,2023-07-31,C2046,P286,NORTH,678.12,2,0.0
2936,2022-07-19,C1593,P238,north,104.17,1,0.15
2937,2023-04-01,C1404,P498,EAST,546.24,3,0.2
2938,2022-12-16,C1347,P459,North,961.26,4,0.05
2939,2024-06-14,C1116,P445,WEST,136.88,5,0.15
2940,2022-02-27,C1506,P396,east,740.27,2,0.0
2941,2024-04-29,C1012,P476,west,619.76,3,0.0
2942,2023-05-06,C1518,P417,EAST,253.73,1,0.05
2943,2023-10-26,C1873,P210,SOUTH,265.73,5,0.1
2944,2024-02-26,C1348,P302,NORTH,328.68,2,0.1
2945,2023-12-15,C2085,P490,North,899.27,2,0.0
2946,2024-04-09,C1635,P322,South,310.85,4,0.1
2947,2022-04-02,C2052,P488,NORTH,258.64,2,0.15
2948,2023-09-24,C1280,P358,south,94.3,5,0.15
2949,2022-08-31,C1091,P272,EAST,250.98,1,0.2
2950,2022-03-23,C1630,P486,NORTH,810.56,1,0.05
2951,2022-08-19,C1045,P333,north,691.12,4,0.15
2952,2024-01-01,C1715,P353,west,465.68,5,0.05
2953,2024-02-20,C1535,P278,west,831.43,3,0.2
2954,2023-12-28,C1020,P468,east,888.1,5,0.15
2955,2023-04-08,C1817,P322,Wst,65.25,3,0.0
2956,2023-11-11,C1384,P218,EAST,530.55,3,0.2
2957,2023-06-14,C2150,P220,East,945.59,3,1.5
2958,2024-02-26,C1304,P294,SOUTH,96.82,4,0.15
2959,2023-03-03,C1709,P333,west,325.47,2,0.2
2960,2022-06-28,C1812,P499,south,432.4,5,0.0
2961,2022-04-28,C1254,P238,EAST,570.26,1,0.15
2962,2023-09-28,C1196,P330,North,297.18,5,0.2
2963,2024-04-15,C1579,P353,EAST,832.73,3,0.1
2964,2023-03-18,C1757,P442,EAST,431.19,5,0.2
2965,2023-07-18,C1813,P310,EAST,207.49,2,1.5
2966,2023-05-31,C2007,P380,SOUTH,489.96,4,0.05
2967,2024-05-15,C1963,P466,north,856.0,5,0.15
2968,2023-03-06,C1572,P385,South,910.97,5,0.2
2969,2023-08-10,C1320,P393,SOUTH,150.25,2,0.0
2970,2022-06-28,C1036,P314,East,310.24,1,0.15
2971,2023-01-03,C1228,P267,NORTH,629.59,1,1.5
2972,2023-11-07,C1105,P343,WEST,848.71,1,0.0
2973,2022-03-18,C1066,P458,SOUTH,647.72,1,0.15
2974,2023-10-30,C1177,P325,NORTH,148.38,5,0.05
2975,2022-03-05,C1829,P277,South,608.12,4,0.2
2976,2023-02-12,C1260,P223,Wst,424.91,3,0.05
2977,,C2108,P231,NORTH,-416.64,2,0.1
2978,2022-11-03,C1244,P247,south,661.67,3,0.1
2979,2024-06-14,C2103,P491,SOUTH,323.17,2,0.0
2980,2022-03-29,C2131,P319,south,939.13,5,0.05
2981,2022-03-10,C1932,P381,SOUTH,950.73,2,0.05
2982,2023-03-28,C1071,P480,north,69.95,1,0.15
2983,2022-05-02,C1460,P215,EAST,-369.42,2,0.05
2984,2022-04-08,C1353,P418,south,510.65,1,0.15
2985,2024-06-16,C1139,P492,south,448.97,1,0.0
2986,2022-02-17,C1799,P266,East,776.08,3,0.2
2987,2023-05-10,C1280,P309,south,483.12,1,0.2
2988,2022-05-02,C1411,P274,EAST,628.96,4,0.15
2989,2022-12-28,C1401,P435,SOUTH,949.91,5,0.15
2990,2022-06-19,C1335,P410,west,473.9,5,0.05
2991,2024-05-29,C1063,P228,East,948.05,1,0.15
2992,2023-03-14,C1216,P304,West,214.24,3,0.2
2993,2022-11-17,C1354,P486,EAST,101.61,1,0.15
2994,2023-11-06,C2184,P307,West,341.53,3,0.0
2995,2022-03-19,C2106,P383,north,378.61,3,0.15
2996,2024-05-14,C1009,P385,WEST,80.85,3,0.15
2997,2022-06-13,C2190,P416,WEST,99999.0,4,0.0
2998,,C1787,P204,west,947.41,1,0.05
2999,2022-04-30,C2091,P498,south,291.86,4,0.1
3000,2024-06-12,C1875,P287,NORTH,513.12,2,0.1
3001,2023-08-09,C1303,P411,west,286.13,4,0.0
3002,2024-05-31,C1590,P430,WEST,257.0,2,0.05
3003,2023-03-08,,P384,East,692.84,1,0.2
3004,2022-04-03,C1255,P274,NORTH,432.36,3,0.1
3005,2024-05-22,C1951,P481,NORTH,492.96,2,0.1
3006,2023-12-16,,P245,SOUTH,152.79,5,0.2
3007,2022-04-28,C1858,P259,east,692.44,5,0.0
3008,2023-10-09,,P246,east,241.9,5,0.2
3009,2022-02-22,C1550,P274,NORTH,438.43,1,0.15
3010,2023-06-12,C1441,P351,EAST,98.37,2,0.2
3011,2023-04-10,C1326,P367,north,291.97,3,0.1
3012,2023-02-20,C2080,P222,north,522.42,3,0.15
3013,2022-01-21,C2196,P418,WEST,144.23,1,0.05
3014,2022-06-26,C1413,P275,Wst,667.5,2,0.1
3015,2023-03-28,C1849,P419,east,868.87,1,0.05
3016,2023-05-06,C1441,P324,west,799.19,2,0.1
3017,2022-02-13,C1493,P352,South,606.06,3,0.05
3018,2022-02-07,C1574,P488,SOUTH,191.08,3,0.0
3019,2023-04-11,C1010,P317,East,264.28,5,0.1
3020,2023-03-31,C2156,P487,EAST,506.98,2,0.15
3021,2024-04-16,C1657,P394,WEST,459.65,5,0.05
3022,2022-04-12,C1682,P454,north,904.1,4,0.15
3023,2022-02-14,C1897,P498,North,869.05,2,0.15
3024,2022-01-22,C1338,P408,West,199.18,5,0.1
3025,2022-10-22,C2044,P352,East,885.6,2,0.1
3026,2024-03-28,C1089,P324,north,835.31,5,0.15
3027,2022-02-07,C1594,P221,SOUTH,653.92,5,0.0
3028,2023-06-18,,P460,WEST,227.58,2,0.1
3029,2022-04-12,C2100,P321,Wst,214.11,1,0.05
3030,2022-12-24,C1280,P223,North,89.23,4,0.2
3031,2023-08-02,C1313,P284,NORTH,199.9,1,0.1
3032,2023-07-16,C1518,P247,south,704.57,1,0.1
3033,2023-07-19,C1507,P439,Wst,176.47,4,0.1
3034,2022-09-13,C1572,P219,North,647.94,1,0.2
3035,2022-03-26,C1230,P401,EAST,277.93,3,0.0
3036,2023-09-26,C1626,P420,NORTH,94.6,1,0.15
3037,2022-04-04,C1624,P440,south,769.61,5,0.0
3038,,C1647,P259,NORTH,781.6,5,0.15
3039,2024-03-10,C1241,P319,NORTH,847.28,2,0.0
3040,2022-02-15,C1384,P364,East,312.97,5,0.1
3041,2022-05-09,C1596,P261,SOUTH,876.79,5,0.05
3042,2023-11-21,C1122,P439,North,668.21,3,0.2
3043,2023-07-14,C1340,P443,SOUTH,916.66,3,0.15
3044,2035-01-01,C1887,P466,Wst,537.89,3,0.0
3045,2024-03-23,C1411,P267,WEST,927.92,5,0.15
3046,2022-01-28,C1626,P276,east,753.09,5,0.2
3047,2023-07-05,C1148,P294,south,716.87,2,0.2
3048,2022-05-17,C1358,P488,EAST,50.52,5,0.0
3049,2023-05-13,C1714,P369,WEST,215.26,5,0.0
3050,2022-06-07,C1008,P377,SOUTH,366.34,5,0.15
3051,2023-02-04,C1967,P453,Wst,396.53,1,0.05
3052,2023-06-11,C2047,P482,WEST,415.05,1,0.2
3053,2024-01-30,C2132,P416,EAST,927.18,1,0.1
3054,,C1585,P227,north,355.26,2,0.0
3055,2022-04-15,C2140,P446,WEST,350.16,4,0.2
3056,2023-02-16,C1471,P429,south,685.67,4,0.2
3057,2022-07-20,C2142,P212,north,280.45,3,0.05
3058,2022-06-22,C1866,P466,north,952.8,3,0.2
3059,2023-12-10,C1861,P494,North,731.51,2,0.05
3060,2023-12-13,C1402,P307,WEST,277.61,2,0.2
3061,2022-12-09,C2035,P302,south,917.81,1,0.2
3062,2022-05-17,C2096,P319,North,420.95,4,0.05
3063,2022-07-20,C2087,P457,West,363.27,4,0.1
